From Date,PM10,PM2.5,RH,WS,WD,Temp
25-06-2023 20:00,101.25,39.25,83,0.52,300,
25-06-2023 21:00,115.5,49.25,84.5,0.3,296.5,
25-06-2023 22:00,125.75,57.25,84.5,0.7,280.75,
25-06-2023 23:00,107.5,46.5,85,1.35,263.5,
26-06-2023 00:00,82,30.75,86,1.85,267.25,
26-06-2023 01:00,79.75,32.75,86,1.6,280.75,
26-06-2023 02:00,67.5,29,87,1.78,288,
26-06-2023 03:00,49.5,19.25,88.25,1.75,273.75,
26-06-2023 04:00,44.25,16.75,88.25,1.75,276,
26-06-2023 05:00,41.75,16,89,1.5,275.5,
26-06-2023 06:00,42.5,17,89,1.48,282.5,
26-06-2023 07:00,48.25,20.5,88.25,1.7,285.25,
26-06-2023 08:00,53,21.25,87.25,1.77,279,
26-06-2023 09:00,56.25,18.5,83,2.1,272.5,
26-06-2023 10:00,60.5,20,79.5,1.95,283.5,
26-06-2023 11:00,71,29.25,78.75,1.83,288,
26-06-2023 12:00,73.25,29,77.25,1.55,250.25,
26-06-2023 13:00,79,26.75,74.25,1.77,261.5,
26-06-2023 14:00,76,29,71,1.3,254,
26-06-2023 15:00,None,None,70,1.5,280,
26-06-2023 16:00,83,30,78.75,3,260.75,
26-06-2023 17:00,76.5,18.75,83.5,3.08,263.25,
26-06-2023 18:00,56.5,15.25,84.5,2.58,264.25,
26-06-2023 19:00,56.25,17,87.25,2.08,276,
26-06-2023 20:00,58.25,22.5,90.5,1.28,277.5,
26-06-2023 21:00,50.5,27.25,91,1.57,270.25,
26-06-2023 22:00,43.5,18.75,89.75,1.45,272.75,
26-06-2023 23:00,43,17,88.5,1.55,280.75,
27-06-2023 00:00,37.25,13.25,88,1.55,267.75,
27-06-2023 01:00,36,13.25,89,2.03,271,
27-06-2023 02:00,35.5,20.25,89.25,2.03,279,
27-06-2023 03:00,47.75,18.75,91.25,1.78,282,
27-06-2023 04:00,34.5,11.25,92,1.57,289.5,
27-06-2023 05:00,34.25,9.5,92,1.6,286.25,
27-06-2023 06:00,40,12,92,1.72,292,
27-06-2023 07:00,48,16.75,90.75,1.83,293.75,
27-06-2023 08:00,53.75,22.25,88.75,1.6,283.25,
27-06-2023 09:00,55.75,24.75,87.25,1.75,287,
27-06-2023 10:00,63.5,29,85.25,1.73,283.5,
27-06-2023 11:00,64.5,26.25,82.75,1.88,290.5,
27-06-2023 12:00,72.5,27.25,81.5,1.93,287.75,
27-06-2023 13:00,74.5,27.5,80.5,1.72,283.25,
27-06-2023 14:00,77.5,27,76.25,1.68,264,
27-06-2023 15:00,79.75,30.25,75,1.6,275.25,
27-06-2023 16:00,73.5,31,76.25,1.85,282.25,
27-06-2023 17:00,77.25,33,78,1.82,281.25,
27-06-2023 18:00,86.75,39.5,78.5,1.58,283,
27-06-2023 19:00,98,40.25,80.25,1.18,276.75,
27-06-2023 20:00,109.5,39.75,81.25,1.12,264.5,
27-06-2023 21:00,114,45.75,82.5,1.17,263,
27-06-2023 22:00,101.75,47.75,84,1.3,264.75,
27-06-2023 23:00,91.75,45.5,85.5,1.35,262.5,
28-06-2023 00:00,85.25,38,87.75,1.95,266,
28-06-2023 01:00,62.5,26,88.25,1.9,272.75,
28-06-2023 02:00,45.25,16.75,89,1.95,277.25,
28-06-2023 03:00,44.75,15.25,89,2.05,270.5,
28-06-2023 04:00,50.25,14.5,89,2.27,274.25,
28-06-2023 05:00,50.5,20,89,2.08,281.5,
28-06-2023 06:00,50.75,23,89,1.82,287.5,
28-06-2023 07:00,57.5,24.25,88,1.65,283.25,
28-06-2023 08:00,62.5,26.75,86.75,1.7,285.25,
28-06-2023 09:00,63.5,23.5,85.5,1.62,276,
28-06-2023 10:00,64.5,25.75,82.5,1.5,279.5,
28-06-2023 11:00,70.75,29.5,84.75,1.05,262.5,
28-06-2023 12:00,66.75,32.25,81,1.92,277.75,
28-06-2023 13:00,66,27.5,76.75,1.88,258,
28-06-2023 14:00,68,27.75,75.75,2,259.25,
28-06-2023 15:00,72.25,25.5,74.75,2,260.5,
28-06-2023 16:00,66.25,28.25,76,1.93,257.5,
28-06-2023 17:00,65.75,23.25,79.5,1.12,250.25,
28-06-2023 18:00,71.75,23.75,81.75,1.05,197.75,
28-06-2023 19:00,72.5,27.25,89.25,0.32,177.75,
28-06-2023 20:00,66,38.5,91.5,0.45,245.25,
28-06-2023 21:00,56.5,32,90.75,1.28,262,
28-06-2023 22:00,45,25,89.5,1.35,265.75,
28-06-2023 23:00,48.25,28,89.75,1.23,260.75,
29-06-2023 00:00,66.5,42.75,90.75,1.52,268.5,
29-06-2023 01:00,58.5,30,91.25,1.47,276.5,
29-06-2023 02:00,41.5,20.5,91.5,1.92,282.75,
29-06-2023 03:00,48,18,91,1.57,277.5,
29-06-2023 04:00,45.25,17,91,1.62,276,
29-06-2023 05:00,46.75,23.25,91,1.48,272.75,
29-06-2023 06:00,48.5,23.5,91,1.15,272,
29-06-2023 07:00,None,None,None,None,None,
29-06-2023 08:00,None,None,None,None,None,
29-06-2023 09:00,None,None,None,None,None,
29-06-2023 10:00,None,None,None,None,None,
29-06-2023 11:00,None,None,None,None,None,
29-06-2023 12:00,None,None,None,None,None,
29-06-2023 13:00,None,None,None,None,None,
29-06-2023 14:00,None,None,None,None,None,
29-06-2023 15:00,None,None,None,None,None,
29-06-2023 16:00,None,None,None,None,None,
29-06-2023 17:00,None,None,None,None,None,
29-06-2023 18:00,None,None,None,None,None,
29-06-2023 19:00,None,None,None,None,None,
29-06-2023 20:00,None,None,None,None,None,
29-06-2023 21:00,None,None,None,None,None,
29-06-2023 22:00,None,None,None,None,None,
29-06-2023 23:00,None,None,None,None,None,
30-06-2023 00:00,None,None,None,None,None,
30-06-2023 01:00,None,None,None,None,None,
30-06-2023 02:00,None,None,None,None,None,
30-06-2023 03:00,None,None,None,None,None,
30-06-2023 04:00,None,None,None,None,None,
30-06-2023 05:00,None,None,None,None,None,
30-06-2023 06:00,None,None,None,None,None,
30-06-2023 07:00,None,None,None,None,None,
30-06-2023 08:00,None,None,None,None,None,
30-06-2023 09:00,None,None,None,None,None,
30-06-2023 10:00,None,None,None,None,None,
30-06-2023 11:00,44.33,20.67,81,1.9,260.33,
30-06-2023 12:00,58.5,25.75,77.75,1.75,264.5,
30-06-2023 13:00,None,None,None,None,None,
30-06-2023 14:00,None,None,None,None,None,
30-06-2023 15:00,None,None,None,None,None,
30-06-2023 16:00,53.5,33.25,91.5,0.4,240.75,
30-06-2023 17:00,61.5,36.5,88,0.45,229.25,
30-06-2023 18:00,62.5,34,84,0.85,240.5,
30-06-2023 19:00,63.25,33.5,86.75,0.5,208,
30-06-2023 20:00,66.75,39.75,86.5,1.3,244.5,
30-06-2023 21:00,53,33.5,88.5,1.58,255,
30-06-2023 22:00,40.5,24.25,90.5,1.45,265.5,
30-06-2023 23:00,39,19,92.33,1.9,261,
01-07-2023 00:00,37,20,93,2.03,262.5,
01-07-2023 01:00,39.5,24.5,92,2.08,266,
01-07-2023 02:00,41.5,12.75,92.5,1.7,274.75,
01-07-2023 03:00,39.25,14.75,92.25,1.8,278.75,
01-07-2023 04:00,36.25,13.25,91.25,1.88,275.75,
01-07-2023 05:00,33.25,11,91.75,1.68,271,
01-07-2023 06:00,31.25,12,92.25,1.65,264.75,
01-07-2023 07:00,33.75,16,89.5,1.9,264.25,
01-07-2023 08:00,41,19,86.25,2.12,268.5,
01-07-2023 09:00,45.75,19,81,2.12,270.25,
01-07-2023 10:00,43.75,19.25,76,2,271.25,
01-07-2023 11:00,52,22.25,75.25,1.9,265.75,
01-07-2023 12:00,60.5,28.25,71.5,1.73,261.25,
01-07-2023 13:00,58.75,25.25,69.25,1.75,260.25,
01-07-2023 14:00,54.25,23.75,84.75,1.82,285.5,
01-07-2023 15:00,40.5,24.5,90.25,1.27,272.75,
01-07-2023 16:00,35.5,21.25,91,1.18,259.25,
01-07-2023 17:00,45.5,27.5,90.5,1,260.5,
01-07-2023 18:00,52.75,33,89.25,1.4,262.75,
01-07-2023 19:00,48,24.75,88.5,2,262.25,
01-07-2023 20:00,41.25,21.75,90,1.83,271.5,
01-07-2023 21:00,53,28.5,88.5,2.28,277,
01-07-2023 22:00,39.75,14.5,89,1.65,285.75,
01-07-2023 23:00,35.75,12.75,90,1.42,278.5,
02-07-2023 00:00,35,12,90.5,1.28,278.5,
02-07-2023 01:00,36,None,91.5,1.55,271.25,
02-07-2023 02:00,33.75,2,92,2.12,269.5,
02-07-2023 03:00,26.25,4.5,91.75,2,267,
02-07-2023 04:00,24.5,12,91.75,1.8,271,
02-07-2023 05:00,27.25,12,91.5,1.65,279.75,
02-07-2023 06:00,30.75,12.25,91,1.77,287.25,
02-07-2023 07:00,30.5,13.75,89.5,2.1,292.25,
02-07-2023 08:00,33.75,16.25,86.75,2,284.75,
02-07-2023 09:00,41,19.25,85.25,1.95,290,
02-07-2023 10:00,49.5,27,81.25,1.95,264.25,
02-07-2023 11:00,56.5,28.5,77.25,2.15,270,
02-07-2023 12:00,55.25,25.25,75.5,2.02,279.5,
02-07-2023 13:00,57.5,29.25,76.25,1.45,264.25,
02-07-2023 14:00,63,28.5,72.75,1.23,256.25,
02-07-2023 15:00,64,25.25,70,1.62,227.25,
02-07-2023 16:00,54.75,28,86.5,1.03,164.25,
02-07-2023 17:00,52.5,26.75,88.25,0.57,221.5,
02-07-2023 18:00,71,33,87.5,0.93,275.75,
02-07-2023 19:00,60,35,87,1.15,282,
02-07-2023 20:00,62,32.25,88.75,0.97,264.5,
02-07-2023 21:00,59.75,34.5,90,0.48,282.75,
02-07-2023 22:00,60.25,35,88.75,1.02,252.5,
02-07-2023 23:00,53,23.5,89.25,0.35,236.75,
03-07-2023 00:00,50,29,89,0.45,245.5,
03-07-2023 01:00,61.25,38.75,89,0.33,259,
03-07-2023 02:00,69.5,33,89.5,0.45,259.5,
03-07-2023 03:00,76.75,33.25,89.75,0.62,289.5,
03-07-2023 04:00,77,24.5,90.75,0.65,284.25,
03-07-2023 05:00,50.75,22,92,0.7,276.5,
03-07-2023 06:00,45.75,21,92,1.18,299,
03-07-2023 07:00,52.75,26.75,91.5,1.43,285,
03-07-2023 08:00,59.5,27.25,88.25,1.65,289.5,
03-07-2023 09:00,66,31.75,87.25,1.48,276.75,
03-07-2023 10:00,72.5,33,83,1.53,278.25,
03-07-2023 11:00,75.25,31.5,76.5,1.82,253,
03-07-2023 12:00,78.5,36.75,69,1.73,246.75,
03-07-2023 13:00,77,37.5,70.5,1.82,269.25,
03-07-2023 14:00,76.75,32.75,66.5,1.53,230.25,
03-07-2023 15:00,76.25,32,61.75,1.55,243,
03-07-2023 16:00,76.5,31.25,59.25,1.18,223.75,
03-07-2023 17:00,80,29.75,60,1.07,260.25,
03-07-2023 18:00,100.75,34,63,0.7,251.75,
03-07-2023 19:00,130,43.75,67.5,0.42,266.25,
03-07-2023 20:00,176.25,61,70.75,0.3,228,
03-07-2023 21:00,235.25,84.5,74.25,0.3,161,
03-07-2023 22:00,292.25,94.5,77,0.4,239,
03-07-2023 23:00,191.75,67.75,78.75,0.6,283.5,
04-07-2023 00:00,136.5,46.5,80.75,0.55,265.25,
04-07-2023 01:00,119,47,81,0.57,274,
04-07-2023 02:00,96.25,42.5,81.5,0.78,295.75,
04-07-2023 03:00,86,36.75,84.25,0.95,293.75,
04-07-2023 04:00,68.5,31.5,86,1.23,280.75,
04-07-2023 05:00,62.75,29.25,87.5,1.07,297.5,
04-07-2023 06:00,73.5,38.5,89,1.12,281.5,
04-07-2023 07:00,92.75,47.25,88,1.47,278.75,
04-07-2023 08:00,98.75,47.75,83.5,1.32,270.5,
04-07-2023 09:00,90.5,39,75.5,1.12,245,
04-07-2023 10:00,85.75,42.25,71.25,1.4,255.5,
04-07-2023 11:00,86.75,41.75,66.75,1.4,241.25,
04-07-2023 12:00,91.25,38.25,61.75,1.62,228.75,
04-07-2023 13:00,88.5,37.25,59.5,1.65,228.5,
04-07-2023 14:00,86.25,30.75,54.5,1.27,239.25,
04-07-2023 15:00,83.75,27.25,54,1.38,248,
04-07-2023 16:00,83.5,29,61.25,1.72,249.75,
04-07-2023 17:00,81.5,30.5,61.25,1.33,242.75,
04-07-2023 18:00,77.5,26.75,64.25,0.83,235.25,
04-07-2023 19:00,101,31.5,69,1.33,140.5,
04-07-2023 20:00,102.25,37,78.75,1.2,151.5,
04-07-2023 21:00,66.75,31.25,87,0.9,172.75,
04-07-2023 22:00,56.75,32.25,90,0.5,174,
04-07-2023 23:00,53.25,30.25,90.25,1.23,215,
05-07-2023 00:00,42.75,22,90.25,1.35,258.75,
05-07-2023 01:00,33.25,19.75,88.25,0.8,259.25,
05-07-2023 02:00,26.5,12.5,86,0.8,267.25,
05-07-2023 03:00,35.5,13,87,0.6,273.5,
05-07-2023 04:00,53,22.75,86.75,0.75,257.5,
05-07-2023 05:00,62,31,87,1.15,246.25,
05-07-2023 06:00,51,21,87,0.78,233,
05-07-2023 07:00,44.25,17.25,87,0.67,239,
05-07-2023 08:00,44.5,16,84.5,0.7,233.5,
05-07-2023 09:00,52.5,18.75,75,1.57,270.25,
05-07-2023 10:00,55,21,74,1.98,265.5,
05-07-2023 11:00,59.5,29.5,71.25,1.57,231,
05-07-2023 12:00,66.75,28,69.5,1.6,260.25,
05-07-2023 13:00,75.5,29.75,76.75,0.88,257,
05-07-2023 14:00,75,36.5,88.25,1.38,146.75,
05-07-2023 15:00,66.75,39.5,88.75,0.85,200.5,
05-07-2023 16:00,60,34,85.25,1.27,259.25,
05-07-2023 17:00,64,31.75,80.25,1.05,219.75,
05-07-2023 18:00,79.75,34.75,83,1.18,104.75,
05-07-2023 19:00,89.75,37.25,84.5,0.4,252,
05-07-2023 20:00,97.75,44.5,85.5,0.38,240.5,
05-07-2023 21:00,134,62.5,85.5,0.45,148.5,
05-07-2023 22:00,140,64.75,85,0.3,262.5,
05-07-2023 23:00,143,80.25,85,0.42,124.5,
06-07-2023 00:00,119.25,63,87.75,0.72,177.5,
06-07-2023 01:00,95,52,89.5,0.65,157,
06-07-2023 02:00,69.75,42.5,90.5,0.6,158,
06-07-2023 03:00,55.25,31,91,0.33,159.25,
06-07-2023 04:00,53,28.25,91.25,0.45,133.5,
06-07-2023 05:00,64.25,30.25,91.5,0.6,257.25,
06-07-2023 06:00,70.5,33.5,90.25,0.47,277,
06-07-2023 07:00,77.25,43.25,83,0.65,254,
06-07-2023 08:00,99.25,71,79.25,0.57,178.25,
06-07-2023 09:00,84.25,47.75,71,0.65,168,
06-07-2023 10:00,None,None,None,None,None,
06-07-2023 11:00,None,None,None,None,None,
06-07-2023 12:00,None,None,None,None,None,
06-07-2023 13:00,None,None,None,None,None,
06-07-2023 14:00,None,None,None,None,None,
06-07-2023 15:00,None,None,None,None,None,
06-07-2023 16:00,None,None,None,None,None,
06-07-2023 17:00,None,None,None,None,None,
06-07-2023 18:00,None,None,None,None,None,
06-07-2023 19:00,None,None,93,0.3,188,
06-07-2023 20:00,54,25,92.25,0.55,259,
06-07-2023 21:00,53.5,25.25,91.25,0.58,263.25,
06-07-2023 22:00,51.25,25,91,0.88,261.75,
06-07-2023 23:00,52.75,24.25,91,0.92,271,
07-07-2023 00:00,66.5,34.25,91,0.57,269.75,
07-07-2023 01:00,76.5,47.5,90,0.48,272,
07-07-2023 02:00,81.5,55.25,90.75,0.45,207.75,
07-07-2023 03:00,60.75,36.5,91.5,0.3,182,
07-07-2023 04:00,21.75,6,93,0.3,243,
07-07-2023 05:00,23.75,9,94,0.3,281.5,
07-07-2023 06:00,23.25,9.25,94,0.3,248.5,
07-07-2023 07:00,31.75,16.5,93.5,0.3,287.75,
07-07-2023 08:00,51.75,31,89.5,0.3,271.75,
07-07-2023 09:00,40.5,14.5,81.5,0.38,284.25,
07-07-2023 10:00,37.75,11,76,0.3,249.25,
07-07-2023 11:00,43,14.25,68.25,0.3,212.5,
07-07-2023 12:00,None,14.25,65.75,0.3,165.5,
07-07-2023 13:00,62,12,64,0.3,209,
07-07-2023 14:00,64.5,16,68.25,0.3,175.5,
07-07-2023 15:00,68.5,26.75,68.25,0.3,127.5,
07-07-2023 16:00,62,22.75,71.25,0.3,186.5,
07-07-2023 17:00,71.5,21.25,76.25,0.3,164.25,
07-07-2023 18:00,69,20.5,77,0.3,158.75,
07-07-2023 19:00,85.5,26.25,79.75,0.3,175.25,
07-07-2023 20:00,92.5,30.5,83.25,0.3,236,
07-07-2023 21:00,97.75,32.25,82,0.3,234,
07-07-2023 22:00,87.75,31,82.25,0.3,255.25,
07-07-2023 23:00,71.5,24,84.75,0.3,262,
08-07-2023 00:00,59,28.25,85,0.3,271,
08-07-2023 01:00,78.5,46.25,86.5,0.3,262.25,
08-07-2023 02:00,71.25,33.25,87.75,0.3,256.75,
08-07-2023 03:00,61.5,27.5,89.25,0.3,271.5,
08-07-2023 04:00,60,28.75,89.75,0.3,268,
08-07-2023 05:00,67.5,36.25,90,0.3,257.25,
08-07-2023 06:00,66,35.25,89.75,0.3,255.5,
08-07-2023 07:00,72.25,36,86,0.3,256.5,
08-07-2023 08:00,60.75,26,83,0.3,256,
08-07-2023 09:00,50.75,22.5,79,0.3,255,
08-07-2023 10:00,47.25,20.75,79,0.3,253.75,
08-07-2023 11:00,42.25,18.75,73.75,1.27,242.75,
08-07-2023 12:00,50.5,14.75,68.25,1.83,239.75,
08-07-2023 13:00,47.5,14.25,67.25,1.75,230.5,
08-07-2023 14:00,54.25,14.75,68.5,1.88,232,
08-07-2023 15:00,61.5,14.75,66,2,249.75,
08-07-2023 16:00,62.5,17,70.5,2.08,250.25,
08-07-2023 17:00,59.75,16.5,73.5,2.25,259.25,
08-07-2023 18:00,53,17,85.75,2.2,267.75,
08-07-2023 19:00,44,23.75,91,1.67,265.75,
08-07-2023 20:00,46.25,26.25,91.75,1.5,268.5,
08-07-2023 21:00,49.5,25.5,92,1.23,263.75,
08-07-2023 22:00,40.5,22,90.75,1.1,256.25,
08-07-2023 23:00,46.75,24.25,89.75,1.25,256,
09-07-2023 00:00,51.25,20.5,89,1.5,258,
09-07-2023 01:00,44.75,15.5,89.25,1.5,257.25,
09-07-2023 02:00,33.5,13.5,90,1.38,254,
09-07-2023 03:00,39.5,12,89,1,246,
09-07-2023 04:00,45,13.5,89,1.02,249.75,
09-07-2023 05:00,49.5,17.5,89.75,0.82,236.75,
09-07-2023 06:00,51,16.5,89,0.95,228,
09-07-2023 07:00,39.75,17.5,89,2,255.75,
09-07-2023 08:00,36.25,15.5,89.75,2,256.75,
09-07-2023 09:00,47,15.5,88.5,1.95,258.25,
09-07-2023 10:00,45.75,18.5,83.25,1.95,251.75,
09-07-2023 11:00,38,13.75,83.25,1.68,256,
09-07-2023 12:00,51.75,13.5,81.5,1.35,239.75,
09-07-2023 13:00,48,15,78,1.5,239.33,
09-07-2023 14:00,46,14,73.25,1.48,210.25,
09-07-2023 15:00,47.5,15.75,74,1.52,206,
09-07-2023 16:00,53.75,19.75,78.75,2.05,254.25,
09-07-2023 17:00,54,15.5,82,2.33,259.25,
09-07-2023 18:00,38,13.5,90,1.55,258.75,
09-07-2023 19:00,35.75,13,88.75,1.75,256.75,
09-07-2023 20:00,38.75,17,87.75,1.55,254.5,
09-07-2023 21:00,41,19,88.25,1.5,255,
09-07-2023 22:00,40.5,15.25,89.5,1.12,238.5,
09-07-2023 23:00,38,12.5,89,1.48,249.5,
10-07-2023 00:00,33,11,90.25,1.48,258,
10-07-2023 01:00,27.5,11.75,92,1.57,263.75,
10-07-2023 02:00,29.75,14.25,92.75,1.83,263.5,
10-07-2023 03:00,31.5,14.5,92,1.45,262.5,
10-07-2023 04:00,28.75,12,92.5,1.42,258.75,
10-07-2023 05:00,29.5,11.75,93,1.5,260,
10-07-2023 06:00,40.25,20,93.25,1.68,260.75,
10-07-2023 07:00,33,19.75,92.75,1.95,256.75,
10-07-2023 08:00,37.75,19.25,90.5,2.33,259.25,
10-07-2023 09:00,46,21.5,87.25,2.33,262.5,
10-07-2023 10:00,57.25,27,84.75,2.4,260.75,
10-07-2023 11:00,65,28.5,80.75,2.57,261.5,
10-07-2023 12:00,71.5,25.5,76.75,2.58,264.5,
10-07-2023 13:00,85,30.5,72.5,3.12,267.75,
10-07-2023 14:00,94.5,32,75.25,2.65,268.75,
10-07-2023 15:00,94.5,31.25,75.75,2.95,266,
10-07-2023 16:00,90.25,29.75,77.75,2.38,273.25,
10-07-2023 17:00,83.25,31.25,88.75,1.8,273.25,
10-07-2023 18:00,60.5,26.75,84.5,2.48,267.5,
10-07-2023 19:00,63,21.75,87.25,2.05,262.5,
10-07-2023 20:00,68.25,29.5,88.25,2.05,265.5,
10-07-2023 21:00,74,35.25,89,1.95,265.75,
10-07-2023 22:00,68.75,29.75,89,2.1,265.25,
10-07-2023 23:00,58,27.25,89.25,1.88,268,
11-07-2023 00:00,48.5,23.25,90,2.3,267.25,
11-07-2023 01:00,50.5,23.5,91,2.2,266.5,
11-07-2023 02:00,33.5,13,90.25,2.17,267.25,
11-07-2023 03:00,33.75,14,90.25,2.15,271.25,
11-07-2023 04:00,41.75,17.5,91.5,2.05,276.75,
11-07-2023 05:00,50,19.5,92.5,1.88,271.75,
11-07-2023 06:00,51,20.25,93,1.75,272.25,
11-07-2023 07:00,56,18.75,91.5,1.9,271.75,
11-07-2023 08:00,61.5,21.25,90,1.52,274,
11-07-2023 09:00,55.5,20.75,88.5,1.8,278.5,
11-07-2023 10:00,43.75,16.25,83,2.02,282,
11-07-2023 11:00,48.5,15.25,79.75,2.23,275.5,
11-07-2023 12:00,50,18.75,82,2.32,277,
11-07-2023 13:00,67.75,21.75,83.25,2.35,273.25,
11-07-2023 14:00,91.25,31.75,83.75,2.5,277,
11-07-2023 15:00,74,26.5,86.25,2.27,275.25,
11-07-2023 16:00,45.75,22.75,90.5,1.6,130.75,
11-07-2023 17:00,42,25,93.33,1.3,170.67,
11-07-2023 18:00,None,None,94,0.33,166,
11-07-2023 19:00,68,41.5,94,1.2,174.5,
11-07-2023 20:00,59.5,33,94,1.67,294,
11-07-2023 21:00,52.25,30.25,94,1.55,289.5,
11-07-2023 22:00,51.25,29.5,93,1.2,291.25,
11-07-2023 23:00,45,23.25,92.5,1,265.5,
12-07-2023 00:00,41.5,20.5,92,0.8,251.75,
12-07-2023 01:00,43.5,27.75,92,1.4,265.5,
12-07-2023 02:00,66,37.5,92,1.52,270.25,
12-07-2023 03:00,89.5,59,92,1.62,265.5,
12-07-2023 04:00,55,30.75,92.5,1.65,268.75,
12-07-2023 05:00,58.25,33,92,1.82,278.25,
12-07-2023 06:00,39,22.25,92,1.6,278.5,
12-07-2023 07:00,33.75,17.25,91.75,1.52,271.5,
12-07-2023 08:00,None,None,None,None,None,
12-07-2023 09:00,44,14,86,1.8,279,
12-07-2023 10:00,50.25,17.25,84.25,2.17,288.25,
12-07-2023 11:00,73.75,28,85.5,2.23,273.5,
12-07-2023 12:00,88.25,33.25,86.25,1.95,283.5,
12-07-2023 13:00,82.5,39.25,91.75,1.1,257,
12-07-2023 14:00,68.25,39,93.75,0.83,267,
12-07-2023 15:00,89.25,45.75,91.25,1.65,285.25,
12-07-2023 16:00,103.5,46,88.5,1.92,274.5,
12-07-2023 17:00,99.5,41.75,91.75,1.38,276.75,
12-07-2023 18:00,101.25,46.25,90.5,1.4,275.25,
12-07-2023 19:00,100,42.5,90.25,1.65,283.5,
12-07-2023 20:00,91.5,38.5,89,1.62,288,
12-07-2023 21:00,86,40.5,89.25,1.6,292.75,
12-07-2023 22:00,92.25,41.25,90,1.65,284.75,
12-07-2023 23:00,81.5,33.75,89.75,1.1,252,
13-07-2023 00:00,48.75,18.75,92.25,0.95,261.25,
13-07-2023 01:00,51.5,21.5,93.5,0.97,294.75,
13-07-2023 02:00,46.5,24.25,94,1.75,275.75,
13-07-2023 03:00,50.5,26.75,94,2,285,
13-07-2023 04:00,41,23.75,94,1.88,279.5,
13-07-2023 05:00,42,23.5,93.25,1.27,278.75,
13-07-2023 06:00,37.75,16.5,93,1.1,278,
13-07-2023 07:00,44,20.25,91.75,0.93,295,
13-07-2023 08:00,51.5,29,91.5,1.53,291.5,
13-07-2023 09:00,70.5,35.5,90.5,2.05,286.75,
13-07-2023 10:00,92.75,38,84,2.17,278.75,
13-07-2023 11:00,104.67,41.5,81.75,2.07,275,
13-07-2023 12:00,100.25,43.25,82,1.7,271,
13-07-2023 13:00,120.5,45,79.75,1.57,278,
13-07-2023 14:00,None,None,None,None,None,
13-07-2023 15:00,112,39,76,1.8,281.5,
13-07-2023 16:00,104.5,42.5,84.5,1.6,258.5,
13-07-2023 17:00,100,41,87,1.33,260.75,
13-07-2023 18:00,100.25,44.75,88,1.2,257.5,
13-07-2023 19:00,110,46.75,88.5,1.25,206.25,
13-07-2023 20:00,102,45.5,90.25,0.88,144.75,
13-07-2023 21:00,82.5,46.25,91.5,0.3,209,
13-07-2023 22:00,95.25,54.25,92.75,0.65,250.5,
13-07-2023 23:00,84.5,50.75,92.75,1.6,155,
14-07-2023 00:00,55,26.25,93.75,0.88,257.25,
14-07-2023 01:00,38.75,17,94,0.83,280.5,
14-07-2023 02:00,27.25,13,94,0.83,281.5,
14-07-2023 03:00,35.25,14,94.25,1,267.75,
14-07-2023 04:00,55,27.5,94,1.38,276.5,
14-07-2023 05:00,75,30.75,94,1.12,275.5,
14-07-2023 06:00,74.25,27.25,93.75,1.6,275,
14-07-2023 07:00,79.25,28,93,1.38,287.75,
14-07-2023 08:00,76,27.75,91.5,1.48,280.5,
14-07-2023 09:00,82.75,27.25,85.75,1.85,271.25,
14-07-2023 10:00,88,30.5,84,1.45,278.25,
14-07-2023 11:00,98.5,37.75,80.25,1.73,280.75,
14-07-2023 12:00,105,37.5,74.5,1.6,263.75,
14-07-2023 13:00,108.25,38.25,73.75,1.98,282,
14-07-2023 14:00,101.75,39,74.5,1.55,253.75,
14-07-2023 15:00,108.75,46,73.5,1.88,217.75,
14-07-2023 16:00,116.5,44.5,78,1.83,176,
14-07-2023 17:00,113.5,56,88.25,1.2,182.25,
14-07-2023 18:00,77,47.75,89.5,1.08,122.25,
14-07-2023 19:00,61,40.25,93,0.75,178.75,
14-07-2023 20:00,66.75,43,94,0.35,206.75,
14-07-2023 21:00,87.5,52.5,94,1.43,259.5,
14-07-2023 22:00,62,29.25,93.25,1.03,257,
14-07-2023 23:00,37.5,13.5,94,0.88,257.25,
15-07-2023 00:00,51.5,32.75,94,1.23,264.25,
15-07-2023 01:00,74.75,42.5,93.75,1.45,267.75,
15-07-2023 02:00,78.75,19.25,92.5,1.85,273.5,
15-07-2023 03:00,56.5,16.25,92,1.42,282,
15-07-2023 04:00,55.5,14.5,92,1.43,278,
15-07-2023 05:00,57,17.25,92,1.23,285.75,
15-07-2023 06:00,56.75,21,92,1.35,289.75,
15-07-2023 07:00,58.25,21.5,91.5,1.4,288,
15-07-2023 08:00,64,23,89.5,1.45,279.25,
15-07-2023 09:00,64.5,23,86.75,1.47,268.5,
15-07-2023 10:00,77.25,25.25,84.75,1.58,280.5,
15-07-2023 11:00,89,33.5,81.75,1.38,276,
15-07-2023 12:00,105,38.25,78.25,1.63,278.75,
15-07-2023 13:00,112,41.25,74,1.28,266,
15-07-2023 14:00,123.75,47,76.25,1.23,268,
15-07-2023 15:00,113.25,44.75,84.75,1.65,268,
15-07-2023 16:00,85.25,46.5,80.75,1.65,270.75,
15-07-2023 17:00,92,46,83.5,1.07,264.75,
15-07-2023 18:00,96,46,86.75,1.62,260.5,
15-07-2023 19:00,83.75,39.25,88.5,1.15,264,
15-07-2023 20:00,93.5,45,87.25,1.4,258.25,
15-07-2023 21:00,93,39.25,88,1.6,262.5,
15-07-2023 22:00,78,31.25,89,1.67,262.25,
